module_id,module_code,module_title,module_type,host_department,primary_lead_name,primary_lead_m3_score,collaborator_rank,collaborator_name,collaborator_position,collaborator_department,collaboration_aspect,aspect_affinity_score,collaboration_suitability_score,rationale
module_3ef532980cdd670d,N/A,MG-PMA - Programming for Marketing Analytics,taught_academic,Business Analytics and Marketing,Dr Amir Ashrafi,0.289653,2,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.4771364718675613,Enriches 'MG-PMA - Programming for Marketing Analytics' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Dr Amir Ashrafi's (Business Analytics and Marketing) core delivery with external domain perspectives from Computer Science.
module_3ef532980cdd670d,N/A,MG-PMA - Programming for Marketing Analytics,taught_academic,Business Analytics and Marketing,Dr Amir Ashrafi,0.289653,3,Dr Sven Fischer,Lecturer in Economics,"Economics, Finance and Accounting",Behavioural Economics & Decision Sciences,0.6018108129501343,0.45752149969339373,"Enriches 'MG-PMA - Programming for Marketing Analytics' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Dr Amir Ashrafi's (Business Analytics and Marketing) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_3ef5fc5332f27f2b,LX3645,Competition Law,taught_academic,Social and Political Sciences,Dr Gareth Dale,0.306581,1,Dr Asress Gikay,"Senior Lecturer in AI, Disruptive Innovation and Law",Brunel Law School,"Ethics, Governance, Law & Policy",0.7417120933532715,0.6547005265951156,"Enriches 'Competition Law' by delivering specialist guest sessions on 'Ethics, Governance, Law & Policy'. Complements Dr Gareth Dale's (Social and Political Sciences) core delivery with external domain perspectives from Brunel Law School."
module_3ef5fc5332f27f2b,LX3645,Competition Law,taught_academic,Social and Political Sciences,Dr Gareth Dale,0.306581,2,Dr Sven Fischer,Lecturer in Economics,"Economics, Finance and Accounting",Behavioural Economics & Decision Sciences,0.6018108129501343,0.5488345742225647,"Enriches 'Competition Law' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Dr Gareth Dale's (Social and Political Sciences) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_3efff728fa031226,MU3BBB,Composing 3: Advanced Portfolio,taught_academic,Arts and Humanities,Dr Brent Ferguson,0.256835,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.44881189465522764,"Enriches 'Composing 3: Advanced Portfolio' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Brent Ferguson's (Arts and Humanities) core delivery with external domain perspectives from Computer Science."
module_3f19c94855315882,N/A,Mechanical Engineering Structures,taught_academic,Mechanical and Aerospace Engineering,Dr Mayo Adetoro,0.431923,1,Dr Rumyana Neykova,Senior Lecturer in Computer Science,Computer Science,"Cybersecurity, Cryptography & Digital Trust",0.4467697739601135,0.3612068772315979,"Enriches 'Mechanical Engineering Structures' by delivering specialist guest sessions on 'Cybersecurity, Cryptography & Digital Trust'. Complements Dr Mayo Adetoro's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Computer Science."
module_3f19c94855315882,N/A,Mechanical Engineering Structures,taught_academic,Mechanical and Aerospace Engineering,Dr Mayo Adetoro,0.431923,2,Dr Md Nazmul Huda,Associate Dean (Student Experience)/Senior Lecturer in Electronic & Electrical Engineering,Electronic and Electrical Engineering,"Robotics, Embedded Systems & Hardware Integration",0.4555783271789551,0.3700282156467437,"Enriches 'Mechanical Engineering Structures' by delivering specialist guest sessions on 'Robotics, Embedded Systems & Hardware Integration'. Complements Dr Mayo Adetoro's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Electronic and Electrical Engineering."
module_3f19c94855315882,N/A,Mechanical Engineering Structures,taught_academic,Mechanical and Aerospace Engineering,Dr Mayo Adetoro,0.431923,3,Professor Simon Shaw,Professor,Mathematics,"Computational Modeling, Numerical Simulation & Algorithms",0.4839523136615753,0.43215468227863313,"Enriches 'Mechanical Engineering Structures' by delivering specialist guest sessions on 'Computational Modeling, Numerical Simulation & Algorithms'. Complements Dr Mayo Adetoro's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Mathematics."
module_3f208281d653313c,EE3639,Artificial Intelligence Systems,taught_academic,Computer Science,Dr Cigdem Sengul,0.375783,1,Dr Diana Suleimenova,Lecturer in Computer Science,Computer Science,"Computational Modeling, Numerical Simulation & Algorithms",0.48383790254592896,0.41442685723304745,"Enriches 'Artificial Intelligence Systems' by delivering specialist guest sessions on 'Computational Modeling, Numerical Simulation & Algorithms'. Complements Dr Cigdem Sengul's (Computer Science) core delivery with external domain perspectives from Computer Science."
module_3f208281d653313c,EE3639,Artificial Intelligence Systems,taught_academic,Computer Science,Dr Cigdem Sengul,0.375783,2,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.4779379844665527,"Enriches 'Artificial Intelligence Systems' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Cigdem Sengul's (Computer Science) core delivery with external domain perspectives from Computer Science."
module_3f208281d653313c,EE3639,Artificial Intelligence Systems,taught_academic,Computer Science,Dr Cigdem Sengul,0.375783,3,Dr Md Nazmul Huda,Associate Dean (Student Experience)/Senior Lecturer in Electronic & Electrical Engineering,Electronic and Electrical Engineering,"Robotics, Embedded Systems & Hardware Integration",0.4555783271789551,0.43514421284198757,"Enriches 'Artificial Intelligence Systems' by delivering specialist guest sessions on 'Robotics, Embedded Systems & Hardware Integration'. Complements Dr Cigdem Sengul's (Computer Science) core delivery with external domain perspectives from Electronic and Electrical Engineering."
module_3fe2b0d50a28e2a0,EC5618,Placement,independent_project_placement,"Economics, Finance and Accounting",Mrs Jasmine Cooper,0.115863,0,N/A (Exempt Unit),N/A,N/A,Independent Supervision Only,0.0,0.0,Exempt from co-delivery: Independent student research project / placement unit.
module_3ff82802df8f08a7,N/A,Product Design Engineering Major Project - Research,independent_project_placement,Brunel Design School,Dr Mohammed Elsouri,0.381548,0,N/A (Exempt Unit),N/A,N/A,Independent Supervision Only,0.0,0.0,Exempt from co-delivery: Independent student research project / placement unit.
module_404c7adb791ddb51,MU3AAA,Composing 3: Portfolio,taught_academic,Arts and Humanities,Dr Brent Ferguson,0.266315,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.44713090062141414,"Enriches 'Composing 3: Portfolio' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Brent Ferguson's (Arts and Humanities) core delivery with external domain perspectives from Computer Science."
module_4100f7b7ec8c54bd,N/A,Modern Communication Networks,taught_academic,Electronic and Electrical Engineering,Professor John Cosmas,0.320354,1,Dr Md Nazmul Huda,Associate Dean (Student Experience)/Senior Lecturer in Electronic & Electrical Engineering,Electronic and Electrical Engineering,"Robotics, Embedded Systems & Hardware Integration",0.4555783271789551,0.3729746893048286,"Enriches 'Modern Communication Networks' by delivering specialist guest sessions on 'Robotics, Embedded Systems & Hardware Integration'. Complements Professor John Cosmas's (Electronic and Electrical Engineering) core delivery with external domain perspectives from Electronic and Electrical Engineering."
module_4100f7b7ec8c54bd,N/A,Modern Communication Networks,taught_academic,Electronic and Electrical Engineering,Professor John Cosmas,0.320354,2,Dr Diana Suleimenova,Lecturer in Computer Science,Computer Science,"Computational Modeling, Numerical Simulation & Algorithms",0.48383790254592896,0.39335742592811584,"Enriches 'Modern Communication Networks' by delivering specialist guest sessions on 'Computational Modeling, Numerical Simulation & Algorithms'. Complements Professor John Cosmas's (Electronic and Electrical Engineering) core delivery with external domain perspectives from Computer Science."
module_4127dcc247851551,MU3631,Independent Production Project,taught_academic,Arts and Humanities,Dr Emily Baines,0.286865,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.4833153933286667,"Enriches 'Independent Production Project' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Emily Baines's (Arts and Humanities) core delivery with external domain perspectives from Computer Science."
module_41a935498d32b2cb,EE3610,Major Digital Design Project,taught_academic,Computer Science,Dr Nadine Aburumman,0.286846,1,Dr Rumyana Neykova,Senior Lecturer in Computer Science,Computer Science,"Cybersecurity, Cryptography & Digital Trust",0.4467697739601135,0.4106008291244507,"Enriches 'Major Digital Design Project' by delivering specialist guest sessions on 'Cybersecurity, Cryptography & Digital Trust'. Complements Dr Nadine Aburumman's (Computer Science) core delivery with external domain perspectives from Computer Science."
module_41a935498d32b2cb,EE3610,Major Digital Design Project,taught_academic,Computer Science,Dr Nadine Aburumman,0.286846,2,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.4829679667949676,"Enriches 'Major Digital Design Project' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Nadine Aburumman's (Computer Science) core delivery with external domain perspectives from Computer Science."
module_41bb3515777eed31,MG3653,AI and Digital Transformation,taught_academic,"Strategy, Entrepreneurship and Management",Dr Asieh Hosseini Tabaghdehi,0.524678,1,Dr stasha Lauria,Lecturer,Computer Science,"Robotics, Embedded Systems & Hardware Integration",0.40214410424232483,0.43424459397792814,"Enriches 'AI and Digital Transformation' by delivering specialist guest sessions on 'Robotics, Embedded Systems & Hardware Integration'. Complements Dr Asieh Hosseini Tabaghdehi's (Strategy, Entrepreneurship and Management) core delivery with external domain perspectives from Computer Science."
module_41bb3515777eed31,MG3653,AI and Digital Transformation,taught_academic,"Strategy, Entrepreneurship and Management",Dr Asieh Hosseini Tabaghdehi,0.524678,2,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.5004873692989349,"Enriches 'AI and Digital Transformation' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Asieh Hosseini Tabaghdehi's (Strategy, Entrepreneurship and Management) core delivery with external domain perspectives from Computer Science."
module_41bb3515777eed31,MG3653,AI and Digital Transformation,taught_academic,"Strategy, Entrepreneurship and Management",Dr Asieh Hosseini Tabaghdehi,0.524678,3,Dr Amir Ashrafi,Lecturer in Business Information Systems,Business Analytics and Marketing,"Business Analytics, Enterprise Strategy & Management",0.6018611192703247,0.5654592335224151,"Enriches 'AI and Digital Transformation' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Dr Asieh Hosseini Tabaghdehi's (Strategy, Entrepreneurship and Management) core delivery with external domain perspectives from Business Analytics and Marketing."
module_41c8e8362ff2c2ef,MG5643,Understanding Business and Management Research,taught_academic,"Strategy, Entrepreneurship and Management",Dr Cristina Stoian,0.33637,1,Dr Andre J. Szameitat,Reader - Psychology,Department of Life Sciences,Behavioural Psychology & Cognitive Science,0.5748533010482788,0.46446787416934965,"Enriches 'Understanding Business and Management Research' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Dr Cristina Stoian's (Strategy, Entrepreneurship and Management) core delivery with external domain perspectives from Department of Life Sciences."
